"","H00908.CSI","H00909.CSI","H00910.CSI","H00911.CSI","H00912.CSI","H00913.CSI","H00914.CSI","H00915.CSI","H00916.CSI","H00917.CSI"
"2010-06-02",3352.299,2856.092,2511.989,3480.592,5192.815,5867.738,3952.286,1706.616,2453.824,1919.805
"2010-06-03",3310.569,2836.748,2482.461,3457.755,5177.154,5869.858,3921.339,1713.858,2458.791,1903.602
"2010-06-04",3318.534,2827.758,2485.756,3484.497,5255.818,5944.529,3933.68,1747.055,2435.064,1911.349
"2010-06-07",3228.516,2767.754,2459.647,3427.307,5334.208,5980.875,3833.757,1777.576,2342.633,1881.124
"2010-06-08",3216.959,2778.325,2483.566,3478.508,5369.763,6037.303,3805.934,1778.974,2356.311,1883.254
"2010-06-09",3309.993,2852.333,2544.216,3575.559,5453.544,6134.935,3972.484,1797.096,2404.922,1914.104
"2010-06-10",3265.897,2827.025,2531.689,3573.314,5480.196,6104.176,3884.05,1817.139,2390.532,1907.942
"2010-06-11",3310.616,2855.145,2536.791,3578,5431.826,5993.247,3902.402,1790.924,2394.169,1911.581
"2010-06-17",3293.798,2836.562,2523.069,3553.87,5336.976,5648.3,3909.779,1759.107,2410.243,1909.925
"2010-06-18",3250.247,2769.6,2463.424,3439.395,5204.531,5386.633,3902.603,1673.242,2373.84,1872.5
"2010-06-21",3358.399,2847.453,2525.194,3536.462,5339.175,5445.163,4058.174,1707.439,2466.805,1915.208
"2010-06-22",3350.308,2848.288,2533.485,3572.577,5305.957,5475.306,4057.826,1721.815,2455.082,1918.698
"2010-06-23",3285.69,2801.449,2506.988,3547.002,5313.124,5498.747,4031.524,1720.653,2429.959,1898.148
"2010-06-24",3274.036,2786.054,2504.954,3561.733,5283.262,5493.247,4046.747,1717.655,2427.441,1896.717
"2010-06-25",3243.183,2750.286,2470.856,3529.286,5274.378,5330.45,4038.781,1689.506,2455.513,1896.111
"2010-06-28",3181.713,2725.911,2451.687,3508.633,5183.914,5283.527,4031.593,1654.279,2415.662,1888.985
"2010-06-29",3038.518,2580.914,2337.396,3331.689,4997.169,5073.248,3850.307,1575.188,2312.867,1830.44
"2010-06-30",2961.115,2518.213,2305.654,3287.541,4986.165,5118.096,3817.109,1578.555,2347.228,1843.51
"2010-07-01",2912.04,2464.436,2270.821,3216.284,4932.465,4942.602,3789.997,1549.576,2322.777,1819.228
"2010-07-02",2909.571,2444.271,2288.209,3217.412,4860.109,4799.19,3839.784,1533.609,2323.558,1832.833
"2010-07-05",2853.539,2409.739,2271.639,3200.769,4849.762,4798.251,3817.852,1510.898,2287.01,1824.757
"2010-07-06",2926.959,2472.802,2316.302,3280.848,4940.22,4952.478,3881.286,1551.009,2326.05,1840.957
"2010-07-07",2948.32,2486.757,2341.864,3362.606,4980.508,5017.591,3887.067,1577.983,2351.33,1830.25
"2010-07-08",2929.844,2493.967,2332.13,3362.33,4968.562,5025.507,3891.304,1556.131,2315.033,1816.72
"2010-07-09",3072.367,2579.238,2396.232,3468.113,5123.66,5141.114,3975.655,1573.172,2399.582,1849.443
"2010-07-12",3113.58,2603.239,2421.55,3508.588,5122.385,5122.138,4032.692,1607.901,2421.258,1860.264
"2010-07-13",3054.012,2534.882,2391.317,3463.306,5088.948,5046.864,3971.141,1597.006,2411.032,1848.749
"2010-07-14",3073.022,2568.111,2412.54,3484.225,5095.476,5068.652,3993.573,1617.468,2425.159,1872.878
"2010-07-15",3007.594,2510.137,2368.875,3443.947,5077.715,5017.277,3927.628,1566.703,2364.382,1843.181
"2010-07-16",3051.701,2527.786,2364.955,3456.589,5129.144,5025.589,3931.152,1564.962,2346.404,1850.133
"2010-07-19",3184.297,2598.901,2432.435,3560.042,5217.042,5098.821,4018.233,1601.461,2393.1,1879.536
"2010-07-20",3282.1,2696.38,2496.19,3642.358,5291.18,5286.652,4073.284,1655.045,2465.292,1906.68
"2010-07-21",3285.603,2699.782,2510.742,3659.233,5300.456,5284.501,4065.416,1671.029,2489.715,1948.157
"2010-07-22",3319.907,2743.817,2538.659,3702.782,5347.601,5332.571,4123.728,1689.711,2515.408,1949.969
"2010-07-23",3342.785,2746.15,2542.829,3688.374,5392.818,5407.108,4152.62,1696.349,2549.83,1940.876
"2010-07-26",3354.547,2787.098,2576.024,3699.287,5471.99,5528.568,4150.568,1718.145,2550.237,1953.463
"2010-07-27",3325.421,2762.308,2558.739,3693.904,5553.875,5510.765,4122.677,1718.974,2513.855,1942.929
"2010-07-28",3446.379,2839.739,2612.13,3789.261,5595.873,5652.351,4226.036,1750,2575.009,1976.833
"2010-07-29",3456.791,2887.43,2632.808,3802.683,5527.848,5652.751,4242.704,1758.49,2561.995,1991.76
"2010-07-30",3410.808,2891.608,2623.027,3798.994,5509.145,5656.392,4229.914,1771.909,2561.254,1975.328
"2010-08-02",3459.457,2946.961,2660.039,3879.586,5684.055,5797.641,4291.585,1796.909,2604.306,2000.125
"2010-08-03",3435.591,2891.933,2607.391,3799.969,5598.588,5670.585,4215.9,1752.764,2569.69,1963.745
"2010-08-04",3459.313,2901.938,2627.761,3803.537,5675.346,5692.725,4214.372,1785.487,2583.189,1972.792
"2010-08-05",3403.315,2877.163,2612.93,3816.031,5784.516,5770.195,4137.455,1775.958,2564.073,1958.805
"2010-08-06",3456.497,2933.963,2670.468,3875.511,5867.56,5891.51,4189.489,1824.494,2605.577,1993.202
"2010-08-09",3489.284,3000.008,2684.38,3906.516,5925.098,5966.487,4195.883,1845.164,2607.257,1998.978
"2010-08-10",3361.534,2920.024,2592.713,3777.09,5729.818,5810.458,4084.532,1787.572,2549.216,1956.585
"2010-08-11",3357.371,2934.013,2608.853,3838.737,5800.406,5829.956,4109.098,1823.192,2517.124,1961.552
"2010-08-12",3291.526,2889.286,2571.711,3796.835,5798.885,5800.216,4070.211,1818.998,2417.895,1934.267
"2010-08-13",3345.622,2941.604,2621.446,3866.186,5892.032,5895.804,4106.442,1832.432,2426.072,1956.103
"2010-08-16",3451.984,3011.354,2702.185,3959.193,5997.899,6110.643,4179.098,1865.667,2498.811,1993.997
"2010-08-17",3486.16,3019.917,2727.243,4052.428,6020.642,6091.031,4198.197,1863.3,2538.155,1999.3
"2010-08-18",3480.976,3059.225,2711.115,4072.492,5985.306,6065.769,4177.605,1851.036,2513.229,1990.162
"2010-08-19",3589.941,3083.349,2723.938,4062.96,5947.406,6034.77,4205.551,1842.298,2528.855,1997.979
"2010-08-20",3482.198,3000.187,2672.177,3968.081,5812.995,5796.401,4158.696,1790.741,2479.609,1972.615
"2010-08-23",3453.331,3000.307,2677.474,3976.135,5842.726,5809.506,4148.291,1793.91,2479.335,1971.041
"2010-08-24",3455.132,3029.287,2688.869,4029.857,5894.541,5887.787,4154.499,1817.406,2518.584,1978.844
"2010-08-25",3357.993,2964.122,2611.602,3955.484,5832.625,5811.571,4049.385,1773.049,2460.326,1930.169
"2010-08-26",3386.649,2960.61,2628.661,3985.063,5851.187,5875.675,4042.818,1784.286,2461.704,1937.262
"2010-08-27",3378.045,2974.426,2645.215,4004.553,5894.781,5940.356,4045.299,1783.85,2477.491,1931.415
"2010-08-30",3453.136,3074.462,2694.355,4116.82,6148.784,6131.65,4079.24,1821.5,2522.373,1955.432
"2010-08-31",3420.026,3098.277,2697.228,4096.231,6148.054,6154.362,4035.191,1805.655,2557.458,1931.344
"2010-09-01",3416.014,3081.787,2663.947,4039.153,6077.623,6042.157,4033.413,1776.077,2552.753,1898.493
"2010-09-02",3451.195,3127.896,2697.419,4157.592,6191.326,6130.662,4065.846,1819.477,2559.97,1917.566
"2010-09-03",3420.993,3111.191,2719.854,4198.696,6244.902,6101.318,4040.98,1851.853,2605.014,1915.794
"2010-09-06",3520.445,3187.243,2755.832,4201.397,6314.979,6108.984,4147.56,1858.417,2636.319,1941.486
"2010-09-07",3522.829,3243.806,2769.14,4219.381,6287.867,6106.032,4136.015,1890.882,2645.294,1937.002
"2010-09-08",3521.67,3317.766,2778.385,4258.534,6326.98,6170.222,4065.427,1889.899,2652.803,1936.484
"2010-09-09",3436.027,3244.126,2725.67,4143.423,6314.997,6206.273,3984.913,1887.091,2623.195,1920.876
"2010-09-10",3424.809,3230.3,2742.635,4152.801,6432.752,6519.731,3972.056,1876.966,2629.183,1913.582
"2010-09-13",3449.778,3269.247,2792.289,4230.328,6475.531,6572.645,3991.158,1959.566,2683.865,1918.803
"2010-09-14",3422.469,3263.015,2795.351,4255.622,6446.538,6511.594,3991.493,2004.716,2764.265,1959.133
"2010-09-15",3358.222,3200.167,2743.865,4168.505,6328.017,6421.145,3917.842,1965.504,2767.914,1964.26
"2010-09-16",3299.601,3124.076,2695.656,4060.094,6242.2,6313.102,3851.542,1927.022,2711.077,1925.485
"2010-09-17",3287.413,3151.786,2679.233,4064.553,6370.811,6458.976,3840.89,1944.064,2689.904,1928.462
"2010-09-20",3252.093,3113.78,2658.379,4084.329,6409.283,6392.999,3845.659,1899.005,2641.841,1913.317
"2010-09-21",3262.964,3107.559,2669.472,4131.358,6439.53,6455.585,3854.085,1879.519,2630.159,1900.173
"2010-09-27",3318.33,3214.602,2725.004,4205.661,6590.72,6639.638,3874.56,1918.767,2656.621,1916.478
"2010-09-28",3260.988,3240.045,2703.076,4155.93,6696.318,6610.637,3811.178,1941.795,2574.868,1889.28
"2010-09-29",3332.645,3250.466,2683.805,4120.599,6570.677,6539.223,3812.334,1896.09,2534.598,1890.39
"2010-09-30",3400.997,3343.962,2731.69,4181.488,6642.653,6603.04,3916.62,1912.037,2550.234,1906.212
"2010-10-08",3666.046,3520.346,2813.409,4264.008,6833.125,6760.331,4053.892,1946.298,2652.063,1940.469
"2010-10-11",3886.101,3653.116,2874.526,4285.727,6716.844,6621.817,4227.749,1932.81,2664.709,2042.171
"2010-10-12",4060.918,3786.621,2911.556,4365.255,6638.625,6520.443,4232.608,1941.139,2684.736,2064.559
"2010-10-13",4043.287,3818.081,2943.806,4497.896,6516.31,6469.9,4362.352,1936.878,2648.242,2053.19
"2010-10-14",4147.225,3891.049,2936.152,4352.129,6345.028,6286.144,4403.637,1883.231,2650.626,2045.774
"2010-10-15",4268.499,3982.115,3045.247,4398.038,6400.19,6293.197,4618.614,1890.212,2706.429,2096.453
"2010-10-18",4187.043,3805.385,3060.534,4311.477,6418.382,6394.254,4644.169,1864.419,2726.609,2119.235
"2010-10-19",4342.413,3897.942,3130.022,4489.885,6548.934,6505.992,4696.187,1952.799,2816.039,2121.771
"2010-10-20",4458.504,3852.527,3139.823,4584.155,6767.879,6675.955,4714.703,1959.595,2819.945,2078.647
"2010-10-21",4419.72,3943.657,3124.805,4579.098,6748.14,6750.105,4602.742,1979.145,2790.834,2069.858
"2010-10-22",4434.72,3965.251,3152.865,4646.903,6791.459,6719.552,4559.564,2022.872,2812.977,2061.524
"2010-10-25",4615.512,4170.813,3223.524,4752.274,7048.784,6807.179,4678.547,2080.628,2892.047,2092.594
"2010-10-26",4590.151,4126.082,3237.366,4751.541,6953.65,6996.232,4641.852,2076.376,2864.09,2083.774
"2010-10-27",4458.375,4040.493,3190.066,4625.856,6858.747,6859.856,4576.243,2037.677,2783.044,2061.95
"2010-10-28",4399.103,4015.718,3185.9,4555.241,6842.535,6819.535,4606.338,2050.463,2765.346,2057.645
"2010-10-29",4357.87,4041.896,3207.664,4577.819,6856.859,6906.606,4504.438,2080.524,2782.64,2043.712
"2010-11-01",4589.243,4235.659,3304.286,4679.436,7015.493,7089.33,4569.236,2143.905,2797.202,2084.658
"2010-11-02",4492.91,4257.339,3325.653,4608.737,6991.335,6992.805,4560.361,2097.553,2750.612,2101.689
"2010-11-03",4357.793,4066.05,3259.018,4518.209,6999.352,6952.658,4608.018,2049.521,2766.391,2070.441
"2010-11-04",4478.438,4156.9,3336.454,4618.551,7117.164,7103.156,4641.186,2153.217,2861.843,2086.72
"2010-11-05",4529.257,4225.6,3386.958,4651.567,7111.768,7143.881,4694.988,2200.517,2854.818,2109.238
"2010-11-08",4539.017,4259.726,3400.57,4782.069,7165.901,7277.071,4716.855,2218.584,2852.857,2145.616
"2010-11-09",4564.245,4292.032,3372.254,4737.663,7242.39,7413.69,4618.65,2225.1,2823.069,2120.75
"2010-11-10",4525.492,4298.671,3339.637,4710.376,7508.504,7554.318,4529.768,2195.333,2790.589,2099.605
"2010-11-11",4649.652,4280.69,3333.174,4673.829,7437.343,7520.072,4571.619,2170.149,2810.395,2113.297
"2010-11-12",4382.434,3968.758,3087.88,4369.201,7157.167,7119.469,4308.646,2029.511,2656.415,1994.3
"2010-11-15",4274.137,3915.635,3119.069,4471.653,7434.273,7485.349,4338.779,2111.558,2652.536,2014.682
"2010-11-16",3991.611,3672.632,3010.969,4287.209,7221.685,7256.03,4163.974,1981.093,2589.369,1934.7
"2010-11-17",3910.471,3557.947,2945.711,4180.336,6831.774,6781.293,4148.382,1916.095,2559.267,1912.549
"2010-11-18",3990.088,3656.085,2977.809,4276.555,6902.875,6863.946,4183.849,1954.564,2564.298,1920.584
"2010-11-19",3982.422,3676.599,3033.465,4336.374,7116.956,7085.71,4184.614,2036.453,2642.825,1938.682
"2010-11-22",3946.601,3696.366,3035.505,4321.991,7186.886,7142.668,4133.477,2120.862,2748.584,1926.415
"2010-11-23",3860.571,3563.379,2963.17,4240.821,7212.904,7065.058,4060.589,2058.027,2723.074,1891.918
"2010-11-24",3934.452,3644.7,3049.037,4337.353,7484.661,7374.712,4124.118,2113.444,2744.438,1918.2
"2010-11-25",3991.562,3707.208,3105.902,4428.103,7495.2,7358.05,4186.19,2132.834,2756.914,1947.422
"2010-11-26",4028.685,3642.243,3080.653,4386.236,7612.817,7310.079,4126.548,2121.323,2700.8,1930.037
"2010-11-29",3959.27,3579.362,3114.625,4349.832,7767.587,7459.523,4118.377,2114.172,2674.467,1927.743
"2010-11-30",3935.331,3584.552,3043.272,4274.025,7518.514,7219.641,4044.67,2053.657,2649.976,1886.878
"2010-12-01",3922.438,3592.243,3029.875,4262.695,7493.43,7098.779,4057.583,2047.703,2627.286,1926.349
"2010-12-02",3956.871,3622.809,3049.385,4257.243,7478.11,7065.711,4094.672,2055.95,2663.985,1928.021
"2010-12-03",3939.933,3610.749,3048.445,4252.069,7506.211,6981.363,4123.447,2054.029,2633.636,1933.302
"2010-12-06",3989.785,3627.066,3027.361,4214.844,7307.681,6979.756,4183.163,1991.988,2660.612,1924.728
"2010-12-07",4042.858,3711.406,3053.479,4279.198,7462.605,7067.476,4202.024,2014.378,2672.96,1923.184
"2010-12-08",3991.458,3659.602,3074.819,4244.805,7484.061,7044.26,4128.329,2001.805,2663.275,1905.669
"2010-12-09",3907.437,3599.464,3055.995,4139.907,7324.12,6896.812,4062.37,1991.859,2661.296,1889.851
"2010-12-10",3970.023,3661.534,3089.985,4176.902,7321.148,6995.35,4111.764,2014.102,2738.818,1915.084
"2010-12-13",4184.189,3821.803,3189.081,4353.007,7448.871,7121.807,4193.989,2068.517,2942.195,1957.701
"2010-12-14",4186.677,3849.116,3206.616,4372.017,7536.982,7093.938,4177.272,2097.411,3003.9,1967.616
"2010-12-15",4221.729,3803.578,3164.489,4318.012,7556.492,7148.012,4154.354,2069.902,2930.614,1961.66
"2010-12-16",4221.022,3760.873,3147.531,4290.618,7623.8,7202.552,4118.311,2069.229,2941.446,1956.755
"2010-12-17",4180.642,3778.066,3162.948,4298.603,7555.826,7177.076,4101.728,2062.257,2896.774,1950.925
"2010-12-20",4123.153,3728.876,3142.858,4251.919,7385.686,6964.102,4026.963,2061.057,2865.974,1915.399
"2010-12-21",4297.332,3785.058,3197.743,4309.618,7335.554,6943.968,4171.679,2087.507,2915.191,1940.047
"2010-12-22",4249.365,3779.872,3171.16,4265.46,7243.908,6865.089,4104.936,2077.062,2895.25,1924.031
"2010-12-23",4230.913,3722.16,3125.119,4199.397,7184.85,6843.944,4104.67,2041.369,2848.468,1897.054
"2010-12-24",4153.447,3667.702,3074.053,4168.56,7047.79,6752.933,4126.13,1998.066,2823.067,1886.505
"2010-12-27",4170.909,3589.133,3014.615,4039.471,6882.927,6538.896,4044.846,1940.217,2694.472,1853.435
"2010-12-28",4083.853,3526.756,2949.125,3943.472,6898.442,6437.192,3974.324,1886.987,2664.647,1826.984
"2010-12-29",4043.428,3544.544,2992.577,3995.206,6996.391,6540.07,3975.658,1917.775,2694.134,1822.19
"2010-12-30",4069.168,3591.394,3001.069,3998.279,6928.549,6622.743,3951.441,1940.682,2676.118,1807.99
"2010-12-31",4213.947,3732.968,3063.177,4075.742,7089.457,6704.514,3993.322,1972.353,2728.777,1833.439
"2011-01-04",4323.773,3823.565,3126.853,4113.915,7130.348,6747.936,4092.412,1995.433,2728.55,1846.013
"2011-01-05",4381.737,3776.211,3145.989,4080.241,6985.042,6703.926,4061.082,1989.104,2723.771,1842.882
"2011-01-06",4323.309,3767.613,3123.967,4114.017,6928.224,6665.329,4038.082,1983.845,2696.264,1842.834
"2011-01-07",4244.675,3704.6,3111.53,4124.268,6924.886,6679.792,4119.983,1977.476,2729.783,1843.495
"2011-01-10",4195.351,3627.962,3063.061,4047.482,6735.363,6463.677,4045.186,1930.392,2722.189,1820.927
"2011-01-11",4220.917,3630.18,3059.831,4043.18,6750.248,6359.851,4111.81,1914.087,2759.569,1831.253
"2011-01-12",4222.708,3636.057,3065.94,4085.4,6733.218,6360.946,4161.194,1929.32,2756.489,1839.168
"2011-01-13",4243.77,3609.813,3069.011,4090.832,6855.063,6454.872,4138.584,1934.553,2763.172,1835.671
"2011-01-14",4116.129,3486.165,3028.305,4064.323,6842.208,6393.478,4091.269,1884.142,2727.443,1821.286
"2011-01-17",3961.231,3375.258,2914.136,3892.907,6629.669,6133.267,3924.699,1786.025,2637.142,1762.522
"2011-01-18",3939.186,3388.856,2901.875,3901.923,6759.318,6195.325,3925.885,1795.259,2613.484,1754.218
"2011-01-19",4075.798,3487.829,3007.449,3975.329,6855.646,6307.188,3976.684,1837.844,2651.501,1780.635
"2011-01-20",3892.995,3349.008,2920.253,3827.173,6652.721,6105.205,3857.566,1767.319,2585.735,1743.352
"2011-01-21",3937.391,3358.068,2989.88,3883.663,6581.073,6033.645,3929.688,1808.841,2629.767,1765.533
"2011-01-24",3848.9,3303.361,2984.211,3838.41,6458.782,5887.46,3904.645,1790.056,2678.642,1756.897
"2011-01-25",3812.668,3256.734,2940.828,3829.538,6422.308,5896.118,3919.96,1757.014,2638.251,1762.565
"2011-01-26",3863.389,3298.643,3016.774,3885.774,6495.127,5967.151,3946.663,1787.864,2686.054,1782.275
"2011-01-27",3971.856,3383.526,3102.016,3939.983,6570.314,6077.646,3959.392,1807.419,2768.266,1801.238
"2011-01-28",3975.227,3408.67,3126.128,3988.567,6655.231,6145.597,3933.938,1831.541,2816.413,1805.369
"2011-01-31",4040.728,3475.099,3197.798,4035.036,6773.603,6169.266,3949.578,1837.442,2848.111,1849.317
"2011-02-01",4086.739,3506.535,3158.802,4013.253,6802.514,6175.132,3961.717,1835.121,2826.625,1836.128
"2011-02-09",3945.056,3443.198,3140.86,3984.283,6802.974,6096.303,3906.663,1825.725,2907.344,1837.27
"2011-02-10",4027.371,3523.572,3176.001,4174.284,7015.83,6300.758,3969.995,1886.183,2934.059,1854.718
"2011-02-11",4008.759,3546.702,3204.377,4237.704,7022.382,6343.953,3988.342,1884.814,2913.322,1862.752
"2011-02-14",4197.81,3684.039,3276.505,4318.593,7131.586,6440.658,4151.973,1921.619,2979.051,1892.478
"2011-02-15",4198.304,3731.819,3283.755,4296.597,7114.604,6467.047,4124.986,1917.179,2945.803,1893.102
"2011-02-16",4292.016,3814.147,3338.313,4341.188,7095.904,6510.738,4124.004,1946.443,2947.566,1900.951
"2011-02-17",4272.2,3814.406,3359.93,4329.713,7024.1,6453.939,4115.69,1958.598,2954.059,1899.841
"2011-02-18",4184.134,3767.83,3305.985,4249.95,7069.792,6415.324,4093.777,1921.391,2943.377,1878.34
"2011-02-21",4263.487,3845.742,3354.093,4348.435,7170.481,6478.727,4118.987,1987.511,3063.798,1902.913
"2011-02-22",4154.811,3758.266,3229.592,4235.103,7051.413,6306.411,3988.382,1932.263,3002.248,1852.553
"2011-02-23",4144.194,3792.197,3234.794,4253.152,7056.811,6419.28,3991.646,1970.037,3034.626,1859.642
"2011-02-24",4195.781,3810.738,3253.323,4291.179,7065.625,6404.144,4013.103,1966.045,2992.402,1866.441
"2011-02-25",4176.507,3833.668,3252.631,4322.045,7023.603,6377.823,4031.854,1971.567,2983.691,1874.449
"2011-02-28",4241.386,3865.595,3329.87,4456.225,7058.096,6411.18,4055.897,1994.298,3066.229,1887.548
"2011-03-01",4241.857,3888.789,3318.002,4488.88,7094.278,6459.931,4098.221,1991.655,3031.89,1903.936
"2011-03-02",4227.939,3856.754,3284.019,4487.27,7086.85,6437.047,4108.571,1965.951,3018.341,1885.257
"2011-03-03",4161.025,3807.821,3235.633,4447.625,6944.908,6292.428,4146.422,1926.37,3018.891,1871.898
"2011-03-04",4254.78,3872.202,3286.141,4520.982,6983.651,6323.109,4213.301,1952.503,3038.115,1891.798
"2011-03-07",4566.281,3976.94,3337.353,4596.227,7001.962,6335.314,4266.761,1983.133,3052.79,1921.749
"2011-03-08",4556.347,3981.145,3339.067,4621.916,7006.273,6343.494,4267.402,2006.215,3046.885,1923.843
"2011-03-09",4544.584,3954.839,3365.402,4600.963,7008.414,6332.191,4271.896,2007.764,3088.778,1915.838
"2011-03-10",4390.235,3862.632,3311.076,4533.355,7101.069,6381.174,4176.582,1997.632,3027.8,1894.696
"2011-03-11",4340.463,3828.403,3275.144,4492.158,7060.666,6374.352,4123.341,1978.307,3022.847,1883.567
"2011-03-14",4362.148,3845.464,3276.39,4512.088,7167.624,6546.882,4127.294,2001.955,3123.639,1888.084
"2011-03-15",4234.379,3802.992,3222.45,4412.604,7007.874,6465.492,4053.988,1955.27,3046.66,1858.923
"2011-03-16",4325.581,3913.325,3253.865,4473.241,7080.323,6434.912,4095.093,1994.508,3119.037,1874.45
"2011-03-17",4327.396,3812.32,3195.76,4383.343,7099.003,6309.143,4027.768,1944.7,3014.136,1894.998
"2011-03-18",4351.535,3827.244,3234.215,4410.376,7100.721,6314.838,4052.186,1950.72,2987.864,1894.14
"2011-03-21",4359.226,3818.416,3223.509,4399.928,6998.987,6177.246,4063.375,1933.497,2935.756,1879.711
"2011-03-22",4352.709,3856.418,3226.966,4409.823,6950.465,6141.862,4109.428,1932.334,2970.105,1883.652
"2011-03-23",4420.343,3901.733,3276.266,4477.538,6986.325,6227.551,4161.594,1954.28,2989.673,1910.545
"2011-03-24",4392.9,3896.533,3255.476,4461.02,6946.739,6228.572,4143.931,1943.151,2985.992,1908.092
"2011-03-25",4461.242,3988.978,3278.511,4527.527,6946.985,6273.595,4213.663,1945.907,2977.414,1915.329
"2011-03-28",4494.85,4015.41,3265.026,4492.19,6843.031,6164.829,4222.727,1914.041,2939.554,1921.487
"2011-03-29",4442.864,3937.708,3198.191,4400.546,6770.704,6018.192,4246.648,1903.038,2878.811,1913.469
"2011-03-30",4417.036,3997.541,3187.889,4394.161,6760.957,6015.959,4230.027,1890.307,2900.871,1896.635
